id,intitule,description,dateCreation,dateActualisation,romeCode,romeLibelle,appellationlibelle,typeContrat,typeContratLibelle,natureContrat,experienceExige,experienceLibelle,dureeTravailLibelle,dureeTravailLibelleConverti,alternance,accessibleTH,qualificationCode,qualificationLibelle,codeNAF,secteurActivite,secteurActiviteLibelle,offresManqueCandidats,lieuTravail.libelle,lieuTravail.latitude,lieuTravail.longitude,lieuTravail.codePostal,lieuTravail.commune,entreprise.nom,entreprise.entrepriseAdaptee,salaire.libelle,contact.coordonnees1,contact.urlPostulation,origineOffre.origine,origineOffre.urlOrigine,competences,qualitesProfessionnelles,salaire.complement1,salaire.complement2,contact.nom,contact.courriel,salaire.commentaire,langues,deplacementLibelle,permis,formations,deplacementCode,contact.coordonnees2,contact.coordonnees3,experienceCommentaire,nombrePostes,filtre,agregation
179XXCH,Gestionnaire RH F/H,"Notre agence Synergie recrute pour l'un de ses clients un.e Chargé.e de ressources sur l'offre de formation F/H. 
La structure est dans le secteur de la santé, de la formation, de la culture ou encore des services sociaux.

CDI à temps partiel : 24h/semaine soit, 4 jours de 9h-16h.Vous intégrez une équipe de 3 personnes et vous êtes sous la directive de la Responsable du pôle ressources. Vos missions sont les suivantes :
Vous gérez et mettez à jour la Base Offres formation via un annuaire. 
Vous collectez les offres de formation professionnelle et apprentissage.
Vous contribuez à l'amélioration du plan qualité et des procédures.
Vous mettez à jour les informations sur les organismes de formation et les CFA.
Vous participez au déploiement du plan qualité sur la base de données.

En missions annexes vous pouvez être amené.e à assurer des permanences téléphoniques/mails pour répondre aux organismes de formations. Vous fournissez des réponses individualisées. Vous disposez d'un Bac +2/3 en assistanat de gestion ou documentaliste par exemple. 
Vous avez le goût pour l'accompagnement des utilisateurs et sens du service auprès des usagers.
La connaissance des financements, du secteur de la formation professionnelle, des acteurs et de leurs enjeux est un réel plus.
De plus vous maitrisez les outils bureautiques : Pack Office, Teams.

Le poste est basé à Nantes et à pourvoir mi-septembre.
Télétravail de possible après intégration.",2024-08-24T18:17:48.044Z,2024-08-24T18:17:48.240Z,K2111,Formateur / Formatrice,Chargé / Chargée de formation en organisme de formation,CDI,CDI,Contrat travail,D,Débutant accepté,temps partiel,Temps partiel,0.0,0.0,6.0,Employé qualifié,78.20Z,78.0,Activités des agences de travail temporaire,0.0,44 - Nantes,47.239367,-1.555335,44000.0,44109.0,SYNERGIE RECRUTEMENTS CDI,0.0,Annuel de 20000.0 Euros à 25000.0 Euros sur 12.0 mois,http://app.mytalentplug.com/redirection.aspx?ojid=ZFmFgQJPgoTvkyOmhS5Y6w==,http://app.mytalentplug.com/redirection.aspx?ojid=ZFmFgQJPgoTvkyOmhS5Y6w==,1.0,https://candidat.francetravail.fr/offres/recherche/detail/179XXCH,,,,,,,,,,,,,,,,,,
179XXCG,Chaudronnier en CDII (H/F),"Nous recherchons, un chaudronnier H/F. Vous aurez pour mission de préparer vos assemblages et de réaliser des travaux de chaudronnerie. Vous avez de l'expérience en tant que chaudronnier. Alors n'hésitez pas, postulez!",2024-08-24T18:17:38.260Z,2024-08-24T18:17:38.441Z,H2902,Chaudronnier / Chaudronnière,Chaudronnier / Chaudronnière,DIN,CDI Intérimaire,Contrat travail,D,Débutant accepté,35H,Temps plein,0.0,0.0,3.0,"Ouvrier qualifié (P1,P2)",78.20Z,78.0,Activités des agences de travail temporaire,0.0,59 - Dunkerque,51.02721,2.346525,59140.0,59183.0,CRIT INTERIM,0.0,Horaire de 12.0 Euros à 13.0 Euros sur 12.0 mois,http://app.mytalentplug.com/description-offre.aspx?ojid=dbq3XXk//FQ4SVpcq4S39w==,http://app.mytalentplug.com/description-offre.aspx?ojid=dbq3XXk//FQ4SVpcq4S39w==,1.0,https://candidat.francetravail.fr/offres/recherche/detail/179XXCG,,,,,,,,,,,,,,,,,,
179XXCF,Assistant achats qualité fournisseurs(H/F),"Entreprise industrielle agricole bienveillante et formatrice située à Bierne offrant une vraie culture environnementale et des valeurs humaines recherche un assistant achats qualité fournisseurs (H/F). Le poste implique de supporter les activités de performance de la qualité des fournisseurs en collaboration avec les Superviseurs Qualité Achats. Les principales missions incluent la gestion des réclamations fournisseurs, le suivi des actions correctives, et l'amélioration continue des performances des fournisseurs. Le candidat devra gérer les indicateurs de performance, suivre les audits de qualification des fournisseurs, et s'assurer de la disponibilité des pièces conformes aux besoins de la production. Le candidat idéal doit posséder un diplôme de niveau Bac +2, de préférence dans un domaine lié aux achats ou à la qualité. Une expérience préalable dans les achats ou la gestion de la qualité est essentielle, tout comme une connaissance des meilleures pratiques et des processus industriels, notamment la gestion ISO. La maîtrise du logiciel SAP et du Pack Office est requise. De plus, le candidat doit démontrer des compétences en négociation et une maîtrise courante de l'anglais.",2024-08-24T18:17:34.803Z,2024-08-24T18:17:35.010Z,D1409,Assistant / Assistante administration des ventes,Assistant / Assistante achat,CDI,CDI,Contrat travail,E,2 An(s),35H,Temps plein,0.0,0.0,6.0,Employé qualifié,78.20Z,78.0,Activités des agences de travail temporaire,0.0,59 - Dunkerque,51.02721,2.346525,59140.0,59183.0,CRIT INTERIM,0.0,Horaire de 12.0 Euros à 14.0 Euros sur 12.0 mois,http://app.mytalentplug.com/description-offre.aspx?ojid=TjjRVLJTDUxmrGhPDqdipA==,http://app.mytalentplug.com/description-offre.aspx?ojid=TjjRVLJTDUxmrGhPDqdipA==,1.0,https://candidat.francetravail.fr/offres/recherche/detail/179XXCF,,,,,,,,,,,,,,,,,,
179XXCC,Electricien du bâtiment (H/F),"Aquila RH à Aizenay est une agence spécialisée dans le travail temporaire, CDD et CDI. Notre engagement, notre proximité et notre transparence envers vous font notre différence. Nous mettons tout en oeuvre pour vous donner toutes les chances de réussir dans votre recherche d'emploi. Située en Vendée depuis plusieurs années, notre agence à taille humaine a pour priorité votre satisfaction ainsi que celle de nos clients.

Elodie, Cathy, Manon et Aurélie seront là pour vous accueillir chaleureusement et efficacement afin de trouver l'entreprise qui correspond le mieux à vos attentes.

Aquila RH à Aizenay, recherche pour l'un de ses clients basé sur le secteur de Challans un électricien H/F


Vos missions:
- Passage de câbles,
- Pose de câbles et de conduits électriques apparents ou encastrés,
- Câblage d'armoire ou de tableaux de distribution électrique,
- Raccordements,
- Mise sous tension,
- Vérification de la qualité de l'installation,
- Port de charges Votre profil:
Vous êtes titulaire d'un CAP / BEP en électricité et vous justifiez d'une expérience réussie sur un poste d'électricien.
Vos habilitations sont à jour.

AVANTAGES ET RÉMUNÉRATION

- Acomptes versés deux fois par semaine, les mardis et jeudis
- Un taux horaire brut
- Une indemnité compensatrice de congés payés équivalente à 10% du salaire horaire brut
- Une indemnité de fin de mission équivalente à 10% du salaire horaire brut
- Mutuelle d'entreprise et accès au FASTT : formations, réductions sur les locations de voiture, accès prioritaire aux gardes d'enfant, etc.
Pour plus d'informations et pour rejoindre Aquila RH, vous pouvez visiter notre site web à l'adresse suivante :
www.aquila-rh.com

Vous pouvez également les suivre sur les réseaux sociaux :
Facebook : https://fr-fr.facebook.com/aquilaRHAizenay/
Instagram : https://www.instagram.com/aquila_rh_aizenay_lesessarts/?",2024-08-24T18:17:29.253Z,2024-08-24T18:17:29.450Z,F1602,Électricien / Électricienne du bâtiment,Électricien / Électricienne du bâtiment,MIS,Intérim - 9 Mois,Contrat travail,D,Débutant accepté,35H,Temps plein,0.0,0.0,6.0,Employé qualifié,78.20Z,78.0,Activités des agences de travail temporaire,0.0,85 - Challans,46.83053,-1.845829,85300.0,85047.0,AXINTERIM,0.0,Horaire de 12.0 Euros à 12.0 Euros sur 12.0 mois,http://app.mytalentplug.com/redirection.aspx?ojid=0YHvk5HJ0ToMkv4CRcQnAA==,http://app.mytalentplug.com/redirection.aspx?ojid=0YHvk5HJ0ToMkv4CRcQnAA==,1.0,https://candidat.francetravail.fr/offres/recherche/detail/179XXCC,,,,,,,,,,,,,,,,,,
179XXCB,Responsable Développement Commercial - Maintenance Industrielle (H/F),"Crit Experts et Cadres recrute pour l'un de ses clients basés dans les Hauts de France un(e) Responsable Développement Commercial H/F en CDI !


C'est au sein de l'équipe commercial et en collaboration avec le directeur régional que vous contribuerez à la renommée de ce bureau d'étude spécialisé dans l'ingénierie et l'industrie. Cette position permet le développement commercial de l'entreprise sur l'ensemble de la région Hauts de France et d'être le garant des bonnes relations B2B. Rejoignez une entreprise reconnue pour sa grande fiabilité !

 
En plus des missions stimulantes que propose notre client, ce dernier prévoit : 
- Une rémunération brut annuelle entre 54 et 62kEUR bruts/ an fixe 
- Un véhicule de fonction
- Des commissions et primes
- Des titres restaurants
- Un plan d'épargne entreprise

 
Les missions principales du poste sont les suivantes :
- Développer une stratégie commerciale en fonction de votre analyse du marché et de ses opportunités
- S'approprier les pratiques commerciales de la clientèle en collaboration avec les différentes équipes des services internes
- Définir la structure des propositions techniques et commerciales : plan organisationnel, technique, financier, contractuel
- Représenter l'entreprise lors des appels d'offres jusqu'à la signature du contrat
- Assurer un reporting constant à tous les acteurs concernés par un contrat
- Mettre à jour le CRM en conséquence de vos actions Vous vous retrouvez dans ces missions ? Et disposez : 
- D'au moins 5 ans d'expérience en développement commercial
- De grandes connaissances du secteur industriel
- D'une capacité à entretenir de bonnes relations commerciales
 

Candidatez maintenant ! Un membre du cabinet vous recontactera. 

Notre processus de recrutement est le suivant : 
- Un entretien avec le cabinet Crit E&C
- Un entretien avec le service RH de l'entreprise
- Un entretien avec votre futur(e) responsable",2024-08-24T18:17:28.596Z,2024-08-24T18:17:28.797Z,M1707,Responsable commercial / commerciale,Responsable commercial / commerciale,CDI,CDI,Contrat travail,E,5 An(s),35H,Temps plein,0.0,0.0,9.0,Cadre,78.20Z,78.0,Activités des agences de travail temporaire,0.0,59 - Lille,50.630992,3.045433,59000.0,59350.0,CRIT,0.0,Annuel de 55000.0 Euros à 60000.0 Euros sur 12.0 mois,http://app.mytalentplug.com/description-offre.aspx?ojid=o+m3Z0tc1Qmp5afmWB6uEQ==,http://app.mytalentplug.com/description-offre.aspx?ojid=o+m3Z0tc1Qmp5afmWB6uEQ==,1.0,https://candidat.francetravail.fr/offres/recherche/detail/179XXCB,,,,,,,,,,,,,,,,,,
179XXBZ,Agent d'entretien,"Dans le cadre du développement de son activité, nous recherchons pour notre client, , un agent d'entretien à Limoges - 87100 en CDI pour 35 heures par semaine. Le salaire proposé est entre 11.65 et 11.65EUR (EUR) de l'heure. Une expérience de 0 à 1 an est souhaitée, avec un niveau d'étude BEP/CAP. Nous recherchons un agent d'entretien pour rejoindre notre équipe chez notre client à Limoges - 87100 en CDI.

Les tâches principales incluent :
- Assurer l'entretien des locaux et des espaces communs
- Effectuer le nettoyage des surfaces et des équipements
- Gérer les stocks de produits d'entretien
- Respecter les consignes de sécurité et d'hygiène

Le salaire proposé est de 11.65EUR par heure. Le contrat est à temps plein, avec des horaires de 35 heures par semaine.
 Nous recherchons un candidat pour le poste d'agent d'entretien chez notre client à Limoges - 87100 en CDI.

Profil recherché :
- Formation de niveau BEP/CAP
- Expérience de 0 à 1 an dans un poste similaire
- Capacité à travailler de manière autonome
- Bonne connaissance des techniques d'entretien et de nettoyage
- Respect des consignes de sécurité et d'hygiène

Si vous correspondez à ce profil et que vous êtes motivé(e) pour rejoindre notre équipe, n'hésitez pas à postuler pour ce poste d'agent d'entretien chez notre client.
",2024-08-24T18:17:26.168Z,2024-08-24T18:17:26.400Z,A1202,Agent / Agente d'entretien des espaces naturels,Agent / Agente d'entretien des espaces naturels,CDI,CDI,Contrat travail,D,Débutant accepté,35H,Temps plein,0.0,0.0,3.0,"Ouvrier qualifié (P1,P2)",78.20Z,78.0,Activités des agences de travail temporaire,0.0,87 - Limoges,45.856159,1.221254,87000.0,87085.0,CRIT INTERIM,0.0,Horaire de 11.65 Euros à 11.65 Euros sur 12.0 mois,http://app.mytalentplug.com/description-offre.aspx?ojid=HVVji6eg6dRBHfq4M0etnA==,http://app.mytalentplug.com/description-offre.aspx?ojid=HVVji6eg6dRBHfq4M0etnA==,1.0,https://candidat.francetravail.fr/offres/recherche/detail/179XXBZ,,,,,,,,,,,,,,,,,,
179XXBY,Technicien de maintenance industrielle F/H,"Notre client spécialisé dans la transformation de produits alimentaires recherche un technicien de maintenance pour venir compléter son équipe.Sous la responsabilité hiérarchique du responsable de maintenance vous aurez pour mission principale d'assurer la maintenance préventive et curative des installations pour éviter les ruptures de fabrication et respecter les normes de qualité.

A cet effet, vous aurez la charge de :
- Contrôler, Surveiller et Régler les machines et équipements 
- Diagnostiquer, Intervenir sur les pannes 
- Enregistrer les interventions de maintenance dans la GMAO selon la procédure en vigueur IFS
- Planifier les interventions en fonction de la production
- Commander, Réceptionner, Enregistrer et Ranger les pièces
- Participer à la maîtrise de la sécurité des aliments IFS
- Participer aux actions d'amélioration continue de la sécurité des aliments 
 De formation BAC +2 dans le domaine de la maintenance, ayant une première expérience significative dans le domaine de la maintenance, vous avez des connaissances dans les domaines de l'électricité - la mécanique - l'électrotechnique - l'hydraulique et pneumatique.

Vous apprécié tout particulièrement la polyvalence et cherchez à travailler dans la maintenance incluant diverses énergies ?
Vous êtes quelqu'un de rigoureux avec l'esprit d'équipe ?

N'hésitez plus et postulez ! Angélique vous contactera !
",2024-08-24T18:17:25.357Z,2024-08-24T18:17:25.580Z,I1304,Technicien / Technicienne de maintenance industrielle,Technicien(ne) de maintenance d'équipements de production,CDI,CDI,Contrat travail,E,5 An(s),35H,Temps plein,0.0,0.0,3.0,"Ouvrier qualifié (P1,P2)",78.20Z,78.0,Activités des agences de travail temporaire,0.0,45 - Saint-Benoît-sur-Loire,47.811894,2.31823,45730.0,45270.0,SYNERGIE,0.0,Annuel de 25000.0 Euros à 30000.0 Euros sur 12.0 mois,http://app.mytalentplug.com/redirection.aspx?ojid=u4HCnXMCgj9YeXun+uaXAw==,http://app.mytalentplug.com/redirection.aspx?ojid=u4HCnXMCgj9YeXun+uaXAw==,1.0,https://candidat.francetravail.fr/offres/recherche/detail/179XXBY,,,,,,,,,,,,,,,,,,
179XXBW,Employé / Employée de rayon fruits et légumes,"Vos missions :

-Mise en place du rayon
-affichage prix
-réassort
-contrôle qualité
-rangement des réserves
- respect des normes d'hygiène",2024-08-24T18:14:11.786Z,2024-08-24T18:18:01.796Z,D1507,Employé / Employée de libre-service,Employé / Employée de rayon fruits et légumes,CDI,CDI,Contrat travail,D,Débutant accepté,35H,Temps plein,0.0,0.0,5.0,Employé non qualifié,47.76Z,47.0,"Commerce de détail de fleurs, plantes, graines, engrais, animaux de compagnie et aliments pour ces animaux en magasin spécialisé",,28 - Montreuil,48.778488,1.37933,28500.0,28267.0,INFLORESCENCE,0.0,,https://docs.google.com/forms/d/e/1FAIpQLSfqjBQy7pzZ-lkYLGZdg2YzdEqwt1Ul9L1gm2c8Ffp8MlB4KQ/viewform,https://docs.google.com/forms/d/e/1FAIpQLSfqjBQy7pzZ-lkYLGZdg2YzdEqwt1Ul9L1gm2c8Ffp8MlB4KQ/viewform,1.0,https://candidat.francetravail.fr/offres/recherche/detail/179XXBW,"[{'code': '121228', 'libelle': ""Contrôler le balisage et l'étiquetage des produits en rayon"", 'exigence': 'S'}, {'code': '300375', 'libelle': 'Organiser, aménager un espace de vente', 'exigence': 'S'}, {'code': '102912', 'libelle': ""Réaliser l'étiquetage de produits"", 'exigence': 'S'}, {'code': '300263', 'libelle': ""Réceptionner des produits, des matières premières, vérifier la conformité d'une livraison"", 'exigence': 'S'}]",,Autre,,INFLORESCENCE - Mme Isabelle Tily,,"11,62 €",,,,,,,,,,,
179XXBV,Employé / Employée de rayon fruits et légumes,"Vos missions :

-Mise en place du rayon
-affichage prix
-réassort
-contrôle qualité
-rangement des réserves
- respect des normes d'hygiène",2024-08-24T18:13:33.730Z,2024-08-24T18:13:34.046Z,D1507,Employé / Employée de libre-service,Employé / Employée de rayon fruits et légumes,CDI,CDI,Contrat travail,D,Débutant accepté,35H,Temps plein,0.0,0.0,5.0,Employé non qualifié,47.76Z,47.0,"Commerce de détail de fleurs, plantes, graines, engrais, animaux de compagnie et aliments pour ces animaux en magasin spécialisé",0.0,88 - Épinal,48.170059,6.484474,88000.0,88160.0,INFLORESCENCE,0.0,,https://docs.google.com/forms/d/e/1FAIpQLSfqjBQy7pzZ-lkYLGZdg2YzdEqwt1Ul9L1gm2c8Ffp8MlB4KQ/viewform,https://docs.google.com/forms/d/e/1FAIpQLSfqjBQy7pzZ-lkYLGZdg2YzdEqwt1Ul9L1gm2c8Ffp8MlB4KQ/viewform,1.0,https://candidat.francetravail.fr/offres/recherche/detail/179XXBV,"[{'code': '121228', 'libelle': ""Contrôler le balisage et l'étiquetage des produits en rayon"", 'exigence': 'S'}, {'code': '300375', 'libelle': 'Organiser, aménager un espace de vente', 'exigence': 'S'}, {'code': '102912', 'libelle': ""Réaliser l'étiquetage de produits"", 'exigence': 'S'}, {'code': '300263', 'libelle': ""Réceptionner des produits, des matières premières, vérifier la conformité d'une livraison"", 'exigence': 'S'}]",,Autre,,INFLORESCENCE - Mme Isabelle Tily,,"11,62 €",,,,,,,,,,,
179XXBT,RECEPTIONNISTE POLYVALANT (H/F),"L'hôtel Inter-hotel Armony, un hôtel 3 étoiles de 59 chambres situé au sud de Dijon, recrute un(e) réceptionniste polyvalent(e) pour compléter son équipe de réception. .

En collaboration avec le chef de réception et l'équipe, vous serez chargé(e) des missions suivantes afin de garantir à nos clients une prestation de qualité en adéquation avec nos procédures :

Effectuer les shifts (matin/soir)
Assurer l'accueil de nos clients (check-in/check-out).
Renseigner nos clients et veiller à leur satisfaction.
Gérer les réservations et optimiser l'affectation des chambres.
Connaître et proposer nos prestations et offres tarifaires.
Contribuer à la bonne gestion du département réception.
Veiller à la propreté et à la bonne tenue de l'établissement.
Assurer les services des repas et du bar.
Une première expérience réussie sur ce type de poste sera appréciée. Idéalement, vous maîtrisez le logiciel Geho. Disposant de qualités relationnelles, votre rigueur, votre capacité d'organisation ainsi que votre sens des responsabilités sont des atouts pour réussir à cette fonction.

Type d'emploi : Temps plein, CDI

Salaire : à partir de 1800€ par mois

Programmation : travail en journée",2024-08-24T18:13:25.147Z,2024-08-24T18:13:25.506Z,G1703,Réceptionniste en hôtellerie,Réceptionniste en hôtellerie,CDI,CDI,Contrat travail,E,12 Mois,35H,Temps plein,0.0,0.0,6.0,Employé qualifié,55.10Z,55.0,Hôtels et hébergement similaire,0.0,21 - CHENOVE,47.29221,5.009235,21300.0,21166.0,DIJ-DOR,0.0,Mensuel de 1790.0 Euros à 2100.0 Euros sur 12.0 mois,"Pour postuler, utiliser le lien suivant : https://candidat.francetravail.fr/offres/recherche/detail/179XXBT",,1.0,https://candidat.francetravail.fr/offres/recherche/detail/179XXBT,"[{'code': '104174', 'libelle': 'Accueillir, orienter et renseigner un client', 'exigence': 'E'}, {'code': '300305', 'libelle': 'Effectuer le suivi des commandes, la facturation', 'exigence': 'E'}, {'code': '104292', 'libelle': 'Effectuer le suivi des réservations', 'exigence': 'E'}, {'code': '300363', 'libelle': 'Identifier, traiter une demande client', 'exigence': 'E'}]","[{'libelle': ""Faire preuve d'autonomie"", 'description': ""Capacité à prendre en charge son activité sans devoir être encadré de façon continue (le cas échéant, à solliciter les autres acteurs de l'entreprise).""}, {'libelle': 'Faire preuve de rigueur et de précision', 'description': ""Capacité à réaliser des tâches en suivant avec exactitude les règles, les procédures, les instructions qui ont été fournies, sans réaliser d'erreur et à transmettre clairement des informations. Se montrer ponctuel et respectueux des règles de savoir-vivre usuelles.""}, {'libelle': 'Travailler en équipe', 'description': ""Capacité à travailler et à se coordonner avec les autres au sein de l'entreprise pour réaliser les objectifs fixés.""}]",Primes,,DIJ-DOR - Mme Avishka Liyanaarachchi,"Pour postuler, utiliser le lien suivant : https://candidat.francetravail.fr/offres/recherche/detail/179XXBT",,"[{'libelle': 'Anglais', 'exigence': 'S'}]",,"[{'libelle': 'B - Véhicule léger', 'exigence': 'S'}]",,,,,,,,
